time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-21T20:11:15.655Z,65.1177,-161.9183,5.1,1.3,ml,,,,0.41,ak,ak0207yfy3lm,2020-06-24T03:41:08.998Z,"41 km WNW of Koyuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T20:09:03.328Z,58.2624,-154.9721,2.1,0.5,ml,,,,0.24,ak,ak0207yfxn9p,2020-06-24T22:28:48.500Z,"83 km NNW of Karluk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-21T20:08:32.090Z,38.7913333,-122.8005,0.79,-0.69,md,9,95,0.003613,0.02,nc,nc73413336,2020-07-02T22:46:55.581Z,"4km WNW of The Geysers, CA",earthquake,0.41,0.56,,1,reviewed,nc,nc
2020-06-21T20:06:20.720Z,35.8558333,-117.6926667,3.36,0.97,ml,12,97,0.07529,0.12,ci,ci39489024,2020-06-21T20:10:00.876Z,"21km ESE of Little Lake, CA",earthquake,0.26,0.99,0.155,12,automatic,ci,ci
2020-06-21T20:05:36.093Z,50.3,-179.9944,10,3.3,ml,,271,1.167,0.48,us,us6000ahm2,2020-07-06T16:06:32.040Z,"293 km SW of Adak, Alaska",earthquake,4.2,2,0.115,10,reviewed,us,us
2020-06-21T20:05:07.240Z,38.802166,-122.819664,2.45,0.75,md,21,77,0.01,0.03,nc,nc73413331,2020-06-21T20:06:41.711Z,"6km WNW of The Geysers, CA",earthquake,0.24,0.54,0.14,3,automatic,nc,nc
2020-06-21T20:01:14.550Z,38.7991676,-122.8205032,2.62,1.11,md,22,115,0.01182,0.02,nc,nc73413326,2020-06-22T00:10:03.032Z,"6km WNW of The Geysers, CA",earthquake,0.25,0.46,0.35,3,automatic,nc,nc
2020-06-21T19:58:59.090Z,38.7996667,-122.8226667,2.76,0.68,md,12,86,0.0105,0.02,nc,nc73413321,2020-06-25T23:56:03.235Z,"6km WNW of The Geysers, CA",earthquake,0.36,1.01,,1,reviewed,nc,nc
2020-06-21T19:58:13.090Z,38.8030014,-122.8209991,2.57,0.32,md,10,75,0.008669,0.02,nc,nc73413316,2020-06-21T19:59:46.420Z,"6km WNW of The Geysers, CA",earthquake,0.46,0.96,0.24,2,automatic,nc,nc
2020-06-21T19:57:09.696Z,66.5684,-18.8253,10,4.5,mb,,121,2.102,1.01,us,us6000ag2l,2020-06-21T20:37:36.040Z,"46 km N of Siglufjörður, Iceland",earthquake,5.1,1.9,0.06,81,reviewed,us,us
2020-06-21T19:56:42.700Z,38.8001671,-122.8195038,2.74,0.34,md,6,188,0.01152,0.01,nc,nc73413311,2020-06-21T19:58:16.221Z,"6km WNW of The Geysers, CA",earthquake,1.18,2.08,,1,automatic,nc,nc
2020-06-21T19:56:40.740Z,38.147,-117.9592,10.6,1.4,ml,14,97.28,0.011,0.11,nn,nn00751449,2020-06-21T20:15:45.496Z,"30 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-21T19:55:26.090Z,38.7980003,-122.8195038,2.48,0.93,md,20,89,0.01299,0.03,nc,nc73413306,2020-06-21T19:57:01.628Z,"6km WNW of The Geysers, CA",earthquake,0.26,0.43,0.18,4,automatic,nc,nc
2020-06-21T19:55:09.210Z,38.7991676,-122.8208313,2.84,0.78,md,18,87,0.01168,0.02,nc,nc73413301,2020-06-21T19:56:47.254Z,"6km WNW of The Geysers, CA",earthquake,0.28,0.64,0.14,2,automatic,nc,nc
2020-06-21T19:55:07.097Z,66.2335,-157.1796,5.5,1.5,ml,,,,0.37,ak,ak0207yfm2wp,2020-06-24T03:41:05.318Z,"69 km NNW of Huslia, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-21T19:54:34.070Z,38.7978333,-122.8263333,0.74,0.98,md,28,61,0.008144,0.06,nc,nc73413281,2020-06-27T00:01:04.853Z,"6km WNW of The Geysers, CA",earthquake,0.17,0.29,0.074,4,reviewed,nc,nc
2020-06-21T19:54:19.560Z,38.7988319,-122.8199997,3,1.12,md,12,117,0.01296,0.02,nc,nc73413276,2020-06-21T22:58:03.559Z,"6km WNW of The Geysers, CA",earthquake,0.4,0.98,,1,automatic,nc,nc
2020-06-21T19:53:50.310Z,38.8023333,-122.8193333,2.32,2.76,md,63,24,0.01009,0.06,nc,nc73413296,2020-07-06T16:02:12.040Z,"6km WNW of The Geysers, CA",earthquake,0.14,0.2,0.217,36,reviewed,nc,nc
2020-06-21T19:49:17.220Z,38.7560005,-122.7044983,1.15,1.02,md,9,127,0.01282,0.02,nc,nc73413271,2020-06-21T20:05:04.447Z,"2km SSW of Anderson Springs, CA",earthquake,0.28,0.4,0.03,2,automatic,nc,nc
2020-06-21T19:48:29.856Z,59.4845,-151.9261,58.2,1.9,ml,,,,0.52,ak,ak0207yfkmlh,2020-06-24T03:41:04.048Z,"13 km WNW of Seldovia, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-06-21T19:46:18.397Z,66.4955,-18.8194,10,4.4,mb,,148,4.169,1.28,us,us6000ag1w,2020-06-21T20:07:21.040Z,"38 km N of Siglufjörður, Iceland",earthquake,12.8,1.9,0.062,75,reviewed,us,us
2020-06-21T19:46:07.610Z,38.185,-117.7903,7.8,1.1,ml,11,106.37,0.058,0.03,nn,nn00751442,2020-06-21T19:50:25.609Z,"36 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-21T19:33:46.130Z,38.1767,-117.7918,5.5,1.7,ml,21,49.26,0.054,0.13,nn,nn00751439,2020-06-21T19:44:08.550Z,"36 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-21T19:33:06.651Z,-8.9531,110.8848,74.73,5,mww,,39,1.094,1.12,us,us6000ag1n,2020-06-22T14:17:16.679Z,"121 km SSW of Jatiroto, Indonesia",earthquake,3.6,4.8,0.093,11,reviewed,us,us
2020-06-21T19:29:17.088Z,66.2193,-18.5285,10,4.5,mb,,91,1.883,0.86,us,us6000ag1s,2020-06-21T20:12:08.040Z,"18 km ENE of Siglufjörður, Iceland",earthquake,9.4,1.9,0.061,79,reviewed,us,us
2020-06-21T19:27:58.750Z,38.2073,-117.7833,0,1.6,ml,22,62.22,0.053,0.13,nn,nn00751436,2020-06-21T19:34:29.157Z,"34 km SE of Mina, Nevada",earthquake,,8,,,automatic,nn,nn
2020-06-21T19:26:50.430Z,38.8156662,-122.7633362,1.96,1.03,md,19,59,0.01376,0.03,nc,nc73413266,2020-06-21T20:09:11.468Z,"4km WSW of Cobb, CA",earthquake,0.22,0.4,0.13,5,automatic,nc,nc
2020-06-21T19:24:52.780Z,38.1655,-118.012,0.3,1.2,ml,13,134.7,0.106,0.05,nn,nn00751432,2020-06-21T19:28:44.563Z,"26 km SSE of Mina, Nevada",earthquake,,8.8,,,automatic,nn,nn
2020-06-21T19:24:21.637Z,58.4177,-154.8357,5.5,0.3,ml,,,,0.3,ak,ak0207yfffaj,2020-06-24T22:15:39.880Z,"97 km NNW of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-06-21T19:23:36.590Z,19.2903333333333,-155.628833333333,-0.6,1.44,md,37,42,,0.23,hv,hv72010021,2020-06-23T03:42:11.700Z,"18 km WNW of P?hala, Hawaii",earthquake,0.28,0.48,0.237893351832142,19,reviewed,hv,hv
2020-06-21T19:15:09.370Z,19.2086658477783,-155.397506713867,30.9400005340576,1.76999998,md,33,164,,0.140000001,hv,hv72010011,2020-06-21T19:18:12.960Z,"8 km E of P?hala, Hawaii",earthquake,0.65,0.980000019,0.469999999,5,automatic,hv,hv
2020-06-21T19:14:49.937Z,66.2726,-18.6721,10,4.5,mb,,97,1.889,0.58,us,us7000ac7b,2020-07-06T15:59:55.040Z,"17 km NE of Siglufjörður, Iceland",earthquake,6.7,1.9,0.191,8,reviewed,us,us
2020-06-21T19:13:36.530Z,37.6198333,-118.93,4.2,0.49,md,14,97,0.014,0.06,nc,nc73413261,2020-06-22T16:52:07.255Z,"5km ESE of Mammoth Lakes, CA",earthquake,0.43,0.51,0.185,12,reviewed,nc,nc
2020-06-21T19:11:27.440Z,38.8026657,-122.8213348,2.53,0.56,md,15,76,0.008713,0.02,nc,nc73413251,2020-06-21T19:58:04.404Z,"6km WNW of The Geysers, CA",earthquake,0.32,0.74,,2,automatic,nc,nc
2020-06-21T19:10:59.630Z,37.619,-118.9308333,4.28,0.38,md,13,145,0.01413,0.06,nc,nc73413246,2020-06-22T16:31:03.098Z,"5km ESE of Mammoth Lakes, CA",earthquake,0.53,0.58,0.144,12,reviewed,nc,nc
2020-06-21T19:10:24.510Z,37.6113333,-118.7655,7.34,0.39,md,9,278,0.05482,0.03,nc,nc73413256,2020-06-21T20:14:02.497Z,"9km NW of Toms Place, CA",earthquake,1.81,1.84,0.136,8,reviewed,nc,nc
2020-06-21T19:09:33.120Z,39.6011,-119.0876,13.8,2.7,ml,20,151.74,0.254,0.2371,nn,nn00751484,2020-06-22T02:18:52.210Z,"14 km E of Fernley, Nevada",earthquake,,1,0.25,9,reviewed,nn,nn
2020-06-21T19:07:55.045Z,66.3892,-18.6873,10,6,mww,,55,1.98,0.97,us,us6000ag18,2020-06-24T15:53:08.908Z,"28 km NNE of Siglufjörður, Iceland",earthquake,7.5,1.8,0.034,81,reviewed,us,us
2020-06-21T19:07:18.070Z,17.9521,-66.9613,13,2.71,md,22,199,0.0847,0.13,pr,pr2020173007,2020-06-21T20:25:09.891Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.53,0.26,0.18,13,reviewed,pr,pr
2020-06-21T19:04:45.320Z,36.35383333,-97.36433333,7.76,1.38,ml,31,84,0.1403724541,0.22,ok,ok2020mdsh,2020-06-22T16:13:26.658Z,"9 km NW of Perry, Oklahoma",earthquake,,0.8,0.23,8,reviewed,ok,ok
2020-06-21T19:02:38.199Z,62.9866,-150.3714,92.5,1.7,ml,,,,0.48,ak,ak0207yfascc,2020-06-24T03:41:01.627Z,"58 km NNE of Petersville, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T19:01:32.890Z,37.6851667,-118.892,11.35,0.22,md,7,261,0.04088,0.03,nc,nc73413241,2020-06-21T20:50:03.729Z,"9km NE of Mammoth Lakes, CA",earthquake,1.63,0.57,0.217,7,reviewed,nc,nc
2020-06-21T18:56:04.972Z,-33.4019,-178.771,10,4.5,mb,,229,6.237,0.72,us,us7000ac7s,2020-07-06T15:56:27.040Z,"south of the Kermadec Islands",earthquake,9.8,2,0.181,9,reviewed,us,us
2020-06-21T18:47:31.260Z,38.2168,-117.901,11.3,0.8,ml,9,119.78,0.056,0.09,nn,nn00751420,2020-06-21T19:10:23.215Z,"26 km SE of Mina, Nevada",earthquake,,9.5,,,automatic,nn,nn
2020-06-21T18:45:36.298Z,63.6905,-166.7895,26.9,2,ml,,,,0.55,ak,ak0207yeyliv,2020-06-24T03:41:00.534Z,"112 km SW of Nome, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2020-06-21T18:39:47.920Z,38.8236656,-122.7978363,1.42,0.55,md,8,96,0.009563,0.01,nc,nc73413236,2020-06-21T18:58:03.014Z,"6km NW of The Geysers, CA",earthquake,0.41,1.29,,1,automatic,nc,nc
2020-06-21T18:37:35.950Z,38.8088341,-122.8236694,2.34,0.56,md,11,64,0.004304,0.02,nc,nc73413231,2020-06-21T18:53:01.980Z,"7km WNW of The Geysers, CA",earthquake,0.32,0.73,,1,automatic,nc,nc
2020-06-21T18:34:59.270Z,35.5056667,-118.4025,2.96,2.01,ml,30,44,0.1673,0.2,ci,ci39488992,2020-06-21T18:45:56.750Z,"12km SE of Bodfish, CA",earthquake,0.27,1.27,0.218,27,automatic,ci,ci
2020-06-21T18:34:05.944Z,59.5547,-152.8737,78.2,1.6,ml,,,,0.36,ak,ak0207yew5d3,2020-06-24T03:40:59.329Z,"58 km WNW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T18:33:15.250Z,35.908,-117.6706667,4.62,0.68,ml,12,84,0.04309,0.09,ci,ci39488984,2020-06-21T18:36:59.334Z,"22km E of Little Lake, CA",earthquake,0.3,0.64,0.178,9,automatic,ci,ci
2020-06-21T18:32:36.980Z,38.8295,-122.8105,2.1,0.27,md,22,43,0.006105,0.03,nc,nc73413221,2020-06-25T22:49:01.785Z,"8km NW of The Geysers, CA",earthquake,0.23,0.32,0.015,2,reviewed,nc,nc
2020-06-21T18:31:42.230Z,38.2012,-117.9002,1.5,0.7,ml,10,116.56,0.042,0.09,nn,nn00751417,2020-06-21T18:36:23.408Z,"27 km SE of Mina, Nevada",earthquake,,9.2,,,automatic,nn,nn
2020-06-21T18:27:19.580Z,35.8643333,-117.6721667,9.67,0.96,ml,17,90,0.07766,0.18,ci,ci39488968,2020-06-21T18:31:06.334Z,"23km ESE of Little Lake, CA",earthquake,0.32,0.78,0.064,12,automatic,ci,ci
2020-06-21T18:25:27.840Z,38.192,-117.7433,11.4,1.2,ml,18,97.06,0.038,0.13,nn,nn00751415,2020-06-21T18:33:27.363Z,"38 km SE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-06-21T18:20:10.361Z,66.3936,-18.8528,10,4.4,mb,,82,1.947,1.08,us,us6000ag0h,2020-06-21T19:15:15.040Z,"27 km N of Siglufjörður, Iceland",earthquake,8.5,1.9,0.064,70,reviewed,us,us
2020-06-21T18:17:49.330Z,33.8731667,-119.3821667,5.92,2.44,ml,26,173,0.335,0.32,ci,ci39488952,2020-06-22T03:23:57.982Z,"22km SE of Santa Cruz Is. (E end), CA",earthquake,0.78,31.61,0.186,103,reviewed,ci,ci
2020-06-21T18:15:56.850Z,53.8771,-166.7486,9.4,1.9,ml,,,,0.32,ak,ak0207yes6hl,2020-06-24T03:40:58.276Z,"13 km W of Dutch Harbor, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T18:14:14.310Z,38.1903,-118.1192,0.4,1.1,ml,13,132.02,0.14,0.12,nn,nn00751412,2020-06-21T18:26:24.439Z,"22 km S of Mina, Nevada",earthquake,,11.4,,,automatic,nn,nn
2020-06-21T18:10:44.365Z,51.4471,-178.1986,15.6,1.5,ml,,,,0.52,ak,ak0207yer2wk,2020-06-24T03:41:35.255Z,"118 km WSW of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-06-21T18:10:34.410Z,36.0348333,-120.6021667,2.58,0.85,md,21,107,0.03425,0.06,nc,nc73413216,2020-06-25T22:41:03.887Z,"22km NW of Parkfield, CA",earthquake,0.33,0.89,0.336,7,reviewed,nc,nc
2020-06-21T18:10:11.742Z,38.1498,-117.9799,11.4,2,ml,17,71.56,0.02,0.1616,nn,nn00751408,2020-07-02T20:06:08.985Z,"28 km SSE of Mina, Nevada",earthquake,,0.9,0.25,2,reviewed,nn,nn
2020-06-21T18:10:06.030Z,36.0363333,-120.5988333,3.46,1.02,md,25,113,0.03248,0.06,nc,nc73413206,2020-06-25T22:30:05.667Z,"22km NW of Parkfield, CA",earthquake,0.32,0.55,0.136,7,reviewed,nc,nc
2020-06-21T18:09:00.300Z,33.825,-117.646,3.8,1.45,ml,36,84,0.0427,0.14,ci,ci39488944,2020-06-22T14:16:03.310Z,"9km SW of Corona, CA",earthquake,0.25,0.53,0.16,28,reviewed,ci,ci
2020-06-21T18:05:02.470Z,36.9485,-121.6721667,6.8,1.11,md,20,76,0.01941,0.06,nc,nc73413201,2020-06-25T22:49:04.786Z,"6km E of Interlaken, CA",earthquake,0.25,0.4,0.191,16,reviewed,nc,nc
2020-06-21T18:04:37.408Z,66.3206,-157.3853,2,0.8,ml,,,,0.38,ak,ak0207yeps3q,2020-06-24T03:40:57.257Z,"64 km S of Shungnak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T18:01:35.621Z,-33.3551,-178.5292,10,4.6,mb,,132,6.386,0.78,us,us7000ac79,2020-06-29T16:26:57.040Z,"south of the Kermadec Islands",earthquake,18.9,2,0.165,11,reviewed,us,us
2020-06-21T18:00:48.120Z,33.5738333,-116.8131667,6.47,0.12,ml,12,172,0.0455,0.16,ci,ci39488928,2020-06-21T18:04:26.119Z,"13km W of Anza, CA",earthquake,0.73,1.04,0.193,6,automatic,ci,ci
2020-06-21T17:53:21.150Z,33.4786667,-116.7996667,5.26,1.15,ml,43,33,0.03362,0.19,ci,ci39488920,2020-06-21T17:57:08.074Z,"7km ENE of Aguanga, CA",earthquake,0.2,0.73,0.175,27,automatic,ci,ci
2020-06-21T17:53:02.320Z,39.3963333,-120.1708333,11.51,2.08,md,10,107,0.1133,0.08,nc,nc73413196,2020-06-22T21:57:05.254Z,"8km N of Truckee, CA",earthquake,0.33,1.02,0.214,17,reviewed,nc,nc
2020-06-21T17:51:59.710Z,35.6515,-117.4166667,9.25,1.21,ml,20,100,0.1332,0.22,ci,ci39488912,2020-06-21T17:55:42.072Z,"13km S of Searles Valley, CA",earthquake,0.41,1.29,0.148,15,automatic,ci,ci
2020-06-21T17:44:53.290Z,35.8261667,-117.6356667,9.36,0.38,ml,7,108,0.03271,0.11,ci,ci39488896,2020-06-21T17:48:24.031Z,"22km WNW of Searles Valley, CA",earthquake,0.46,0.99,0.104,5,automatic,ci,ci
2020-06-21T17:31:41.200Z,33.483,-116.7966667,6.17,0.23,ml,20,58,0.09599,0.13,ci,ci39488880,2020-06-22T02:57:16.059Z,"8km NE of Aguanga, CA",earthquake,0.22,0.89,0.064,4,reviewed,ci,ci
2020-06-21T17:28:33.114Z,38.2121,-117.7867,5,1.7,ml,19,50.27,0.035,0.1851,nn,nn00751394,2020-07-02T22:13:41.590Z,"34 km SE of Mina, Nevada",earthquake,,1.3,0.1,3,reviewed,nn,nn
2020-06-21T17:23:59.130Z,34.2548333,-116.4221667,1.92,0.79,ml,16,100,0.04911,0.25,ci,ci39488856,2020-06-21T17:27:44.887Z,"16km N of Yucca Valley, CA",earthquake,0.48,0.66,0.093,10,automatic,ci,ci
2020-06-21T17:22:59.070Z,17.981,-66.8343,16,2.5,md,22,172,0.0453,0.21,pr,pr2020173006,2020-06-21T17:48:26.190Z,"2 km SW of Indios, Puerto Rico",earthquake,0.55,0.38,0.26,12,reviewed,pr,pr
2020-06-21T17:22:49.480Z,35.9641667,-117.3673333,2.34,1.03,ml,23,98,0.09994,0.15,ci,ci39488848,2020-06-23T17:41:25.951Z,"22km N of Searles Valley, CA",earthquake,0.26,0.62,0.095,11,reviewed,ci,ci
2020-06-21T17:20:46.210Z,38.1618,-117.8423,6,1.4,ml,14,78.8,0.028,0.06,nn,nn00751391,2020-06-21T17:27:06.123Z,"34 km SE of Mina, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-06-21T17:19:53.917Z,66.2561,-157.0527,5.2,1.1,ml,,,,0.39,ak,ak0207ye7lh8,2020-06-24T03:40:56.062Z,"68 km NNW of Huslia, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-21T17:19:48.179Z,61.2381,-151.204,0,1.3,ml,,,,0.32,ak,ak0207ye7jvp,2020-06-24T03:40:54.899Z,"12 km NNW of Beluga, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-06-21T17:14:55.530Z,59.2444,-136.231,8.9,1.1,ml,,,,0.74,ak,ak0207ye6j0x,2020-06-24T03:41:34.206Z,"22 km SSW of Covenant Life, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-21T17:13:28.280Z,37.4545,-118.5888333,10.59,2.8,md,33,90,0.1032,0.05,nc,nc73413186,2020-06-23T03:41:03.071Z,"4km N of Round Valley, CA",earthquake,0.29,1.02,0.302,47,reviewed,nc,nc
2020-06-21T17:12:53.290Z,38.8125,-122.8205,2.15,0.24,md,20,55,0.007689,0.04,nc,nc73413181,2020-06-25T21:51:05.422Z,"7km NW of The Geysers, CA",earthquake,0.22,0.44,,1,reviewed,nc,nc
2020-06-21T17:11:12.290Z,53.8675,-166.7428333,7.85,1,ml,6,110,0.03724,0.07,av,av62185236,2020-06-22T22:07:48.410Z,"13 km W of Dutch Harbor, Alaska",earthquake,0.29,0.28,0.278,6,reviewed,av,av
2020-06-21T17:10:36.970Z,38.1625,-117.9553,6.5,1,ml,10,70.63,0.009,0.03,nn,nn00751384,2020-06-21T17:14:44.799Z,"28 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-06-21T17:06:45.220Z,53.8645,-166.7636667,8.21,1.1,ml,6,109,0.04977,0.11,av,av62185231,2020-06-22T22:05:15.210Z,"14 km W of Dutch Harbor, Alaska",earthquake,0.45,0.77,0.356,5,reviewed,av,av
2020-06-21T17:05:28.340Z,33.2936667,-116.741,12.61,0.77,ml,38,61,0.05942,0.17,ci,ci39488832,2020-06-21T17:09:16.893Z,"6km NNE of Lake Henshaw, CA",earthquake,0.27,0.61,0.155,23,automatic,ci,ci
2020-06-21T17:02:37.270Z,38.1055,-118.078,3.2,1,ml,10,168.09,0.094,0.09,nn,nn00751383,2020-06-21T17:12:04.495Z,"31 km S of Mina, Nevada",earthquake,,3.3,,,automatic,nn,nn
2020-06-21T17:02:04.876Z,10.2153,122.8806,92.03,4.4,mb,,113,4.109,1.05,us,us6000afzj,2020-06-22T00:51:07.272Z,"3 km SW of Patique, Philippines",earthquake,7.6,8.6,0.112,23,reviewed,us,us
2020-06-21T17:00:19.080Z,44.4033333,-110.3735,2.8,0.47,md,5,164,0.06448,0.14,uu,uu60397907,2020-06-22T21:11:16.640Z,"64 km ESE of West Yellowstone, Montana",earthquake,0.92,8.77,0.327,3,reviewed,uu,uu
2020-06-21T16:58:32.540Z,56.1746667,-159.1336667,8.78,0.49,ml,5,173,0.04925,0.11,av,av62185226,2020-06-24T22:07:33.910Z,"24 km WSW of Chignik Lake, Alaska",earthquake,0.49,0.76,0.228,4,reviewed,av,av
2020-06-21T16:55:43.250Z,38.8376656,-122.8081665,1.81,0.84,md,15,61,0.01394,0.04,nc,nc73413176,2020-06-21T19:15:12.132Z,"8km WNW of Cobb, CA",earthquake,0.25,0.65,0.06,2,automatic,nc,nc
2020-06-21T16:54:08.410Z,38.1435,-118.0447,2.4,1.7,ml,17,108.97,0.006,0.17,nn,nn00751380,2020-06-21T17:04:07.920Z,"27 km SSE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-06-21T16:53:40.058Z,52.2763,-173.6911,151.2,2.1,ml,,,,0.26,ak,ak0207ydtf5h,2020-06-24T03:41:33.185Z,"35 km ENE of Atka, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2020-06-21T16:52:14.633Z,51.5728,-176.35,36.4,1.5,ml,,,,0.23,ak,ak0207ydt5qz,2020-06-24T03:40:53.762Z,"38 km SSE of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-06-21T16:48:13.740Z,37.2068333,-122.1241667,11.46,1.51,md,25,102,0.09662,0.12,nc,nc73413171,2020-06-25T22:15:04.413Z,"9km N of Boulder Creek, CA",earthquake,0.36,0.64,0.186,23,reviewed,nc,nc
2020-06-21T16:44:55.659Z,60.4109,-152.571,106.3,1.1,ml,,,,0.29,ak,ak0207ydriyr,2020-06-24T03:40:52.719Z,"64 km NW of Ninilchik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-06-21T16:43:04.600Z,38.1518,-118.003,7.7,1.1,ml,13,135.47,0.035,0.05,nn,nn00751377,2020-06-21T16:50:26.228Z,"28 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-21T16:38:49.100Z,44.678,-111.8735,13.35,1.18,ml,16,124,0.157,0.19,mb,mb80441059,2020-06-22T21:00:31.700Z,"43 km NE of Spencer, Idaho",earthquake,0.51,0.93,0.135,6,reviewed,mb,mb
2020-06-21T16:36:41.150Z,38.1362,-118.0428,1.7,1,ml,16,111.18,0.024,0.12,nn,nn00751373,2020-06-21T16:41:24.931Z,"28 km SSE of Mina, Nevada",earthquake,,10,,,automatic,nn,nn
2020-06-21T16:31:43.870Z,18.0983,-66.1218,25,2.81,md,18,125,0.0302,0.22,pr,pr2020173005,2020-06-22T03:59:01.270Z,"3 km SSW of G. L. Garcia, Puerto Rico",earthquake,0.77,1.17,0.34,14,reviewed,pr,pr
2020-06-21T16:30:28.997Z,61.8325,-150.2185,19.3,1.2,ml,,,,0.6,ak,ak0207ydofq7,2020-06-24T03:40:51.580Z,"13 km NW of Willow, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-21T16:29:49.110Z,33.5798333,-116.7976667,7.65,0.54,ml,30,35,0.03124,0.23,ci,ci39488800,2020-06-21T16:33:33.954Z,"12km WNW of Anza, CA",earthquake,0.38,0.74,0.192,13,automatic,ci,ci
2020-06-21T16:26:37.710Z,38.2148,-117.7667,14.9,1.2,ml,12,89.03,0.018,0.04,nn,nn00751371,2020-06-21T16:34:14.307Z,"35 km ESE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-21T16:25:44.300Z,38.8100014,-122.8274994,1.45,1.13,md,29,49,0.001732,0.04,nc,nc73413166,2020-06-21T18:48:01.944Z,"7km WNW of The Geysers, CA",earthquake,0.16,0.28,0.17,7,automatic,nc,nc
2020-06-21T16:25:35.760Z,38.14,-118.0127,1.9,1.5,ml,11,136.58,0.039,0.07,nn,nn00751369,2020-06-22T00:28:05.727Z,"29 km SSE of Mina, Nevada",earthquake,,9.1,,,automatic,nn,nn
2020-06-21T16:22:20.640Z,39.4625,-122.0035,16.27,1.45,md,8,136,0.2244,0.07,nc,nc73413161,2020-06-22T13:15:05.864Z,"18km ESE of Willows, CA",earthquake,1.01,2.85,0.423,8,reviewed,nc,nc
2020-06-21T16:18:55.986Z,66.2297,-157.1581,4.1,1.1,ml,,,,0.31,ak,ak0207ydlyei,2020-06-24T03:40:50.433Z,"68 km NNW of Huslia, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T16:17:32.610Z,53.8606667,-166.7453333,7.51,1.08,ml,6,101,0.0418,0.1,av,av62185216,2020-06-22T22:02:42.400Z,"13 km WSW of Dutch Harbor, Alaska",earthquake,0.44,0.89,0.245,4,reviewed,av,av
2020-06-21T16:14:32.900Z,38.1673,-117.8227,9.2,1,ml,12,93.38,0.025,0.1,nn,nn00751366,2020-06-21T16:26:45.203Z,"35 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-21T16:10:15.540Z,53.8626667,-166.7595,7.88,0.67,ml,6,107,0.04823,0.12,av,av62185211,2020-06-22T22:01:07.160Z,"14 km WSW of Dutch Harbor, Alaska",earthquake,0.6,1.11,0.259,6,reviewed,av,av
2020-06-21T16:07:51.710Z,38.826,-122.7611667,2.17,0.05,md,19,97,0.008161,0.04,nc,nc73413156,2020-06-25T21:24:02.103Z,"3km W of Cobb, CA",earthquake,0.29,0.37,,1,reviewed,nc,nc
2020-06-21T16:04:42.270Z,38.1363,-118.102,0.8,1.3,ml,15,176.7,0.196,0.1,nn,nn00751362,2020-06-21T16:15:44.760Z,"28 km S of Mina, Nevada",earthquake,,10.3,,,automatic,nn,nn
2020-06-21T16:04:34.090Z,36.28733333,-96.85533333,6,0.72,ml,27,72,0.05128993517,0.28,ok,ok2020mdmi,2020-06-22T16:00:39.665Z,"7 km SW of Pawnee, Oklahoma",earthquake,,1.4,0.06,4,reviewed,ok,ok
2020-06-21T16:03:18.325Z,60.4,-147.2195,4.9,1.3,ml,,,,0.4,ak,ak0207ydino8,2020-06-24T03:41:32.164Z,"57 km NE of Chenega, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-06-21T15:58:33.310Z,38.1922,-117.7523,9.8,1.3,ml,14,91.33,0.055,0.06,nn,nn00751359,2020-06-21T16:05:46.654Z,"38 km SE of Mina, Nevada",earthquake,,1.6,,,automatic,nn,nn
